outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_entry_goon_keyresp.rt,library_entry_goon_keyresp.duration,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,end_goon_keyresp.rt,end_goon_keyresp.duration,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.837265171,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,FAJTA_ELOLENY,stimuli/f00635.png,,,,,,,,,,,,,,,,,,,,,,,,,,,790.8933,791.7412,791.7412,792.7574,792.7577,794.7738,[],,,794.7743,799.7729,right,4.9808,,[],[],[],[],[],[],[],799.773,818.9526,Burgonya,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.010775035,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,HOL_PIAC,stimuli/f01585.png,,,,,,,,,,,,,,,,,,,,,,,,,,,818.9531,819.9684,819.9684,820.9849,820.9852,823.001,[],,,823.0014,825.3509,left,2.3352,,[],[],[],[],[],[],[],825.3513,825.3529,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.899561224,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,RESZE_KEREK,stimuli/f01818.png,,,,,,,,,,,,,,,,,,,,,,,,,871.9083,871.9083,871.9099,872.8246,872.8246,873.8407,873.8412,875.8567,[],,,875.8573,879.939,right,4.0502,,[],[],[],[],[],[],[],879.9392,879.9413,,[],[],[],[],[],[],[],0,0,0,0,1,825.3548,871.9076,[],[],[],[],[],[],[],space,46.513,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.036746604,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TUD_GURUL,stimuli/f01967.png,,,,,,,,,,,,,,,,,,,,,,,,,,,879.9417,880.9889,880.989,882.0053,882.0056,884.0218,[],,,884.0225,887.1051,left,3.0483,,[],[],[],[],[],[],[],887.1054,887.1076,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.817353656,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_GYORS,stimuli/f00608.png,,,,,,,,,,,,,,,,,,,,,,,,,,,887.108,887.938,887.938,888.9543,888.9549,890.9703,[],,,890.9711,894.0861,right,3.0848,,[],[],[],[],[],[],[],894.0864,896.3862,autó,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.187684215,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,MIBOL_FEM,stimuli/f01764.png,,,,,,,,,,,,,,,,,,,,,,,,,,,896.3867,897.5852,897.5853,898.6017,898.6022,900.618,[],,,900.6188,904.4671,left,3.8191,,[],[],[],[],[],[],[],904.4674,904.4692,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.851057949,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FAJTA_JARMU,stimuli/f00269.png,,,,,,,,,,,,,,,,,,,,,,,,,,,904.4697,905.3339,905.3339,906.3341,906.3345,908.3498,[],,,908.3504,910.5656,left,2.1992,,[],[],[],[],[],[],[],910.5657,910.5669,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.81416077,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_UL,stimuli/f00239.png,,,,,,,,,,,,,,,,,,,,,,,,,,,910.5673,911.3823,911.3823,912.3995,912.3999,914.4151,[],,,914.4158,916.4645,left,2.0401,,[],[],[],[],[],[],[],916.4648,916.4663,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.01047265,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,TUD_SZALLIT,stimuli/f01531.png,,,,,,,,,,,,,,,,,,,,,,,,,,,916.4666,917.4815,917.4816,918.4982,918.4988,920.5144,[],,,920.5153,923.4462,left,2.9244,,[],[],[],[],[],[],[],923.4464,923.4478,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.119000658,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,923.448,924.5794,924.5794,925.5961,925.5966,927.6122,[],,,927.6126,930.7791,left,3.1501,,[],[],[],[],[],[],[],930.7794,930.7811,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.093242664,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,HOL_UT,stimuli/f00906.png,,,,,,,,,,,,,,,,,,,,,,,,,,,930.7814,931.8781,931.8781,932.8953,932.8958,934.9106,[],,,934.9112,937.06,left,2.1335,,[],[],[],[],[],[],[],937.0603,937.062,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.94789789,sequences/v13/v13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,LEHET_VEZET,stimuli/f01961.png,,,,,,,,,,,,,,,,,,,,,,,,,,,937.0624,938.0268,938.0268,939.0429,939.0434,941.0593,[],,,941.06,943.3755,left,2.3079,,[],[],[],[],[],[],[],943.3758,943.3773,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.167669092,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KI_EMBER,stimuli/f01539.png,,,,,,,,,,,,,,,,,,,,,,,,,992.9826,992.9827,992.9845,994.1651,994.1652,995.1818,995.1823,997.1972,[],,,997.1978,1002.4129,right,5.1828,,[],[],[],[],[],[],[],1002.4133,1002.4148,,[],[],[],[],[],[],[],0,0,0,0,1,943.3781,992.982,[],[],[],[],[],[],[],space,49.565,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.86416245,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RESZE_BOR,stimuli/f01931.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.4153,1003.296,1003.2961,1004.3122,1004.3128,1006.3292,[],,,1006.3299,1018.5097,right,12.1444,,[],[],[],[],[],[],[],1018.51,1019.9263,Ülés,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.972984369,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FAJTA_TESTRESZ,stimuli/f01855.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9267,1020.9089,1020.9089,1021.9253,1021.9257,1023.9419,[],,,1023.9424,1038.2886,left,14.3115,,[],[],[],[],[],[],[],1038.2889,1038.2902,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.852717251,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LEHET_JAR,stimuli/f00426.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.2907,1039.1549,1039.1549,1040.1719,1040.1724,1042.1875,[],,,1042.1881,1050.9029,right,8.6995,,[],[],[],[],[],[],[],1050.9032,1054.7687,Ember,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.025288051,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RESZE_LABFEJ,stimuli/f00175.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.769,1055.8019,1055.802,1056.8181,1056.8187,1058.8338,[],,,1058.8342,1062.2666,left,3.4212,,[],[],[],[],[],[],[],1062.267,1062.2685,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.92323398,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RESZE_COMB,stimuli/f00178.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.2689,1063.1995,1063.1995,1064.2161,1064.2165,1066.2324,[],,,1066.2329,1068.9987,left,2.7495,,[],[],[],[],[],[],[],1068.9991,1069.0006,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.098495293,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,ILYEN_HOSSZU,stimuli/f01327.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.001,1070.1147,1070.1148,1071.1319,1071.1324,1073.1476,[],,,1073.1482,1103.2579,left,30.0939,,[],[],[],[],[],[],[],1103.2583,1103.2598,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.975933075,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,RESZE_BOKA,stimuli/f00725.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.2601,1104.2414,1104.2414,1105.2574,1105.2578,1107.2743,[],,,1107.275,1113.7885,left,6.4966,,[],[],[],[],[],[],[],1113.7888,1113.7904,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.146557245,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,RESZE_KOROM,stimuli/f00484.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.7907,1114.9391,1114.9391,1115.9548,1115.9553,1117.9713,[],,,1117.972,1133.1016,left,15.1138,,[],[],[],[],[],[],[],1133.102,1133.1036,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.914338011,sequences/b11/b11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,RESZE_TALP,stimuli/f00480.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.104,1134.0344,1134.0344,1135.0509,1135.0514,1137.0675,[],,,1137.0681,1141.4663,left,4.3878,,[],[],[],[],[],[],[],1141.4666,1141.4681,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.884766762,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_GYUMOLCS,stimuli/f00142.png,,,,,,,,,,,,,,,,,,,,,,,,,1190.1619,1190.162,1190.163,1191.0556,1191.0558,1192.0611,1192.0615,1194.0717,[],,,1194.0724,1195.0049,right,0.9002,,[],[],[],[],[],[],[],1195.0051,1195.0076,,[],[],[],[],[],[],[],0,0,0,0,1,1141.4698,1190.1613,[],[],[],[],[],[],[],space,48.6638,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.165021944,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.008,1196.1778,1196.1779,1197.1928,1197.1931,1199.2039,[],,,1199.2044,1201.7425,left,2.515,,[],[],[],[],[],[],[],1201.7429,1201.7446,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.063484619,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_SARGA,stimuli/f00863.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.745,1202.8095,1202.8095,1203.8261,1203.8265,1205.8355,[],,,1205.836,1209.1072,right,3.2493,,[],[],[],[],[],[],[],1209.1075,1211.6844,Mangó,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
