Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,Story_end.started,key_resp_15.started,S1_11.started,S1_11.stopped,EndStory.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,EndStory2.started,key_resp_16.started,Story_end2.started,EndStory2.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,EndStory3.started,key_resp_17.started,Story_end3.started,S1_12.started,EndStory3.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,13,0,13,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,13,0,13,0,248.13513670000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.12285630009137,248.13513670000248,248.13513670000248,248.13513670000248,248.3199444001075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,14,0,14,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,14,0,14,0,248.33558610011823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.3234012001194,248.33558610011823,248.33558610011823,248.33558610011823,248.5203245000448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,15,0,15,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,15,0,15,0,248.5359054999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.5235304001253,248.5359054999426,248.5359054999426,248.5359054999426,248.7211581999436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,16,0,16,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,16,0,16,0,248.73633960005827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.72434359998442,248.73633960005827,248.73633960005827,248.73633960005827,248.9216184001416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,17,0,17,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,17,0,17,0,248.93680569995195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.92463889997452,248.93680569995195,248.93680569995195,248.93680569995195,249.12051070015877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,18,0,18,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,18,0,18,0,249.13709400012158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.1236086001154,249.13709400012158,249.13709400012158,249.13709400012158,249.32086040009744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,19,0,19,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,19,0,19,0,249.33745390013792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.3239577000495,249.33745390013792,249.33745390013792,249.33745390013792,249.52124970010482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,20,0,20,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,20,0,20,0,249.53784480015747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5244913001079,249.53784480015747,249.53784480015747,249.53784480015747,249.7216952999588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,21,0,21,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,21,0,21,0,249.73826350015588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.7250252000522,249.73826350015588,249.73826350015588,249.73826350015588,249.92359609995037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,22,0,22,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,22,0,22,0,249.93863710016012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.926855500089,249.93863710016012,249.93863710016012,249.93863710016012,250.12381090014242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,23,0,23,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,23,0,23,0,250.13903470011428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.12685970007442,250.13903470011428,250.13903470011428,250.13903470011428,250.32419169996865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,24,0,24,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,24,0,24,0,250.33950110012665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.32704000012018,250.33950110012665,250.33950110012665,250.33950110012665,250.52455230010673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,25,0,25,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,25,0,25,0,250.53988200007007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5277140000835,250.53988200007007,250.53988200007007,250.53988200007007,250.7236419999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,26,0,26,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,26,0,26,0,250.73932940000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.72684730007313,250.73932940000668,250.73932940000668,250.73932940000668,250.92312790011056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,27,0,27,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,27,0,27,0,250.93972730007954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.92637940007262,250.93972730007954,250.93972730007954,250.93972730007954,251.1248528000433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,28,0,28,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,28,0,28,0,251.14004230010323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.1280998000875,251.14004230010323,251.14004230010323,251.14004230010323,251.3238188000396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,29,0,29,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,29,0,29,0,251.3404683000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.32687700004317,251.3404683000408,251.3404683000408,251.3404683000408,251.5253147999756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,30,0,30,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,30,0,30,0,251.5407988000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.52847050013952,251.5407988000661,251.5407988000661,251.5407988000661,251.72611510008574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,31,0,31,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,31,0,31,0,251.74120600009337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.7292365001049,251.74120600009337,251.74120600009337,251.74120600009337,251.92504839994945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,32,0,32,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,32,0,32,0,251.94156950013712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.92830749996938,251.94156950013712,251.94156950013712,251.94156950013712,252.12537170015275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,33,0,33,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,33,0,33,0,252.14194749994203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.128448799951,252.14194749994203,252.14194749994203,252.14194749994203,252.32583550014533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,34,0,34,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,34,0,34,0,252.34238820010796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.32933049998246,252.34238820010796,252.34238820010796,252.34238820010796,252.5261566999834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,35,0,35,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,35,0,35,0,252.54274800000712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.52928350004368,252.54274800000712,252.54274800000712,252.54274800000712,252.7256624000147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,36,0,36,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,36,0,36,0,252.74321530014277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.7287274999544,252.74321530014277,252.74321530014277,252.74321530014277,252.92693710001186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,37,0,37,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,37,0,37,0,252.9435827000998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.92996580014005,252.9435827000998,252.9435827000998,252.9435827000998,253.12737320014276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,38,0,38,,,,,,,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",space,0.036086499923840165,None,,,,,,,,,,,,0,0,0,0,0,22,22,22,38,0,38,0,253.142972700065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.13048460008577,253.142972700065,253.142972700065,253.142972700065,253.19591660005972,space,0.036086499923840165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,22,22,0,,,,space,0.2741861001122743,None,7,ty16,mágnes,magnet,9,toys,gadget,5.6,6,None,73,None,"(0.1, 0.1)",,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.25531160016544,253.26224600011483,253.2615390666916,255.19638900016434,,,,,,257.19945039995946,257.217398900073,257.217398900073,257.50278430012986,,,,,,,,,,,,,,,255.22543300013058,255.23077010014094,255.22957433330208,257.1176185000222,257.19937749998644,space,0.2741861001122743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,257.5170704999473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5055583000649,257.5170704999473,257.5170704999473,257.5170704999473,257.70259779994376,None,,,,,,,,,,,257.71645630011335,257.71645630011335,257.71645630011335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,257.71645630011335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.7052144999616,257.71645630011335,257.71645630011335,257.71645630011335,257.901812300086,None,,,,,,,,,,,257.9168412000872,257.9168412000872,257.9168412000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,1,0,1,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,1,0,1,0,257.9168412000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.90473609999754,257.9168412000872,257.9168412000872,257.9168412000872,258.1026039000135,None,,,,,,,,,,,258.1173396001104,258.1173396001104,258.1173396001104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,2,0,2,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,2,0,2,0,258.1173396001104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.1054784001317,258.1173396001104,258.1173396001104,258.1173396001104,258.3023823001422,None,,,,,,,,,,,258.31762550002895,258.31762550002895,258.31762550002895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,3,0,3,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,3,0,3,0,258.31762550002895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3052717000246,258.31762550002895,258.31762550002895,258.31762550002895,258.50193520006724,None,,,,,,,,,,,258.51803550007753,258.51803550007753,258.51803550007753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,4,0,4,,,,,,,7,c19,kalap,hat,3,clothes,headwear,6.8,10,29,None,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,4,0,4,0,258.51803550007753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.505222100066,258.51803550007753,258.51803550007753,258.51803550007753,258.70320089999586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
